key	locations	english	my	th	zh	km	lo	fr	de	es
UI_1583	components/ProfileTab.tsx:1071	Contact								
UI_1584	components/ProfileTab.tsx:1089	Subject								
UI_1585	components/ProfileTab.tsx:1095	How can we help?								
UI_1586	components/ProfileTab.tsx:1105	Send support request								
UI_1587	components/ProfileTab.tsx:1132	Upload profile photo								
UI_1588	components/ProfileTab.tsx:1136	Close photo options								
UI_1589	components/ProfileTab.tsx:1149	photo_library								
UI_1590	components/ProfileTab.tsx:1150	Photo Library								
UI_1591	components/ProfileTab.tsx:1157	photo_camera								
UI_1592	components/ProfileTab.tsx:1158	Take Photo								
UI_1593	components/ProfileTab.tsx:1168	folder_open								
UI_1594	components/ProfileTab.tsx:1169	Choose File								
UI_1595	components/ProfileTab.tsx:507	Privacy Policy								
UI_1596	components/ProfileTab.tsx:507 | components/ProfileTab.tsx:791 | components/ProfileTab.tsx:1109	privacy-policy								
UI_1597	components/ProfileTab.tsx:507	Terms of Service								
UI_1598	components/ProfileTab.tsx:527	Loading profile…								
UI_1599	components/ProfileTab.tsx:534 | components/games/GlitchDeck.tsx:231	error								
UI_1600	components/ProfileTab.tsx:537	Profile Not Synced								
UI_1601	components/ProfileTab.tsx:540	Please sign in again to restore your profile.								
UI_1602	components/ProfileTab.tsx:546	Sign Out								
UI_1603	components/ProfileTab.tsx:593	User ID copied.								
UI_1604	components/ProfileTab.tsx:617 | components/ProfileTab.tsx:844	Edit Profile								
UI_1605	components/ProfileTab.tsx:619	edit								
UI_1606	components/ProfileTab.tsx:625	Profile avatar								
UI_1607	components/ProfileTab.tsx:634 | components/ProfileTab.tsx:646	Equipped avatar border								
UI_1608	components/ProfileTab.tsx:663 | components/SpinTab.tsx:78 | components/SpinTab.tsx:106	points								
UI_1609	components/ProfileTab.tsx:671 | components/ProfileTab.tsx:907 | components/ProfileTab.tsx:928 | components/ShopTab.tsx:286 | components/SpinTab.tsx:78 | components/SpinTab.tsx:106 | components/SpinTab.tsx:133	gems								
UI_1610	components/ProfileTab.tsx:677 | components/ShopTab.tsx:244	cosmetics								
UI_1611	components/ProfileTab.tsx:684 | components/ProfileTab.tsx:851 | components/ProfileTab.tsx:870	language								
UI_1612	components/ProfileTab.tsx:696 | components/ProfileTab.tsx:852	appLanguage								
UI_1613	components/ProfileTab.tsx:710	profileActivity								
UI_1614	components/ProfileTab.tsx:720	receipt_long								
UI_1615	components/ProfileTab.tsx:723 | components/ProfileTab.tsx:846	Activity history								
UI_1616	components/ProfileTab.tsx:726	${ledger.length} ${t("recentWalletActivities")}								
UI_1617	components/ProfileTab.tsx:726	recentWalletActivities								
UI_1618	components/ProfileTab.tsx:727	Points, gems and reward activity								
UI_1619	components/ProfileTab.tsx:737	inventory_2								
UI_1620	components/ProfileTab.tsx:737 | components/ProfileTab.tsx:848	My inventory								
UI_1621	components/ProfileTab.tsx:737	purchased cosmetics								
UI_1622	components/ProfileTab.tsx:739	${favoriteGames.length} saved game${favoriteGames.length === 1 ? "" : "s"}								
UI_1623	components/ProfileTab.tsx:739 | components/ProfileTab.tsx:850	Favorite games								
UI_1624	components/ProfileTab.tsx:739	No saved games yet								
UI_1625	components/ProfileTab.tsx:744	appPreferences								
UI_1626	components/ProfileTab.tsx:749	darkAppearance								
UI_1627	components/ProfileTab.tsx:750	adjustAppearance								
UI_1628	components/ProfileTab.tsx:754 | components/games/Carrom.tsx:1529 | components/games/LiarsDice.tsx:293	volume_up								
UI_1629	components/ProfileTab.tsx:755	soundEffects								
UI_1630	components/ProfileTab.tsx:756	inGameAudio								
UI_1631	components/ProfileTab.tsx:764	vibration								
UI_1632	components/ProfileTab.tsx:765	hapticFeedback								
UI_1633	components/ProfileTab.tsx:766	vibrationInteractions								
UI_1634	components/ProfileTab.tsx:771	pushNotifications								
UI_1635	components/ProfileTab.tsx:772	adminAlerts								
UI_1636	components/ProfileTab.tsx:782	accountLegal								
UI_1637	components/ProfileTab.tsx:786 | components/ProfileTab.tsx:853 | components/ProfileTab.tsx:1032	account								
UI_1638	components/ProfileTab.tsx:786	manage_accounts								
UI_1639	components/ProfileTab.tsx:786	manageAccount								
UI_1640	components/ProfileTab.tsx:787	help								
UI_1641	components/ProfileTab.tsx:787	helpSupport								
UI_1642	components/ProfileTab.tsx:789	policy								
UI_1643	components/ProfileTab.tsx:790	privacyPolicy								
UI_1644	components/ProfileTab.tsx:794 | components/games/GlitchDeck.tsx:275	gavel								
UI_1645	components/ProfileTab.tsx:795	termsService								
UI_1646	components/ProfileTab.tsx:796 | components/ProfileTab.tsx:1110	terms-of-service								
UI_1647	components/ProfileTab.tsx:843 | components/ProfileTab.tsx:956	identity								
UI_1648	components/ProfileTab.tsx:845 | components/ProfileTab.tsx:892	activity								
UI_1649	components/ProfileTab.tsx:847 | components/ProfileTab.tsx:939	inventory								
UI_1650	components/ProfileTab.tsx:849 | components/ProfileTab.tsx:955	favorites								
UI_1651	components/ProfileTab.tsx:854	Manage Account								
UI_1652	components/ProfileTab.tsx:855 | components/ProfileTab.tsx:1065	support								
UI_1653	components/ProfileTab.tsx:856	Help & Support								
UI_1654	components/ProfileTab.tsx:861	Close								
UI_1655	components/ProfileTab.tsx:928 | components/SpinTab.tsx:133	GEMS								
UI_1656	components/ProfileTab.tsx:934	No activity recorded yet.								
UI_1657	components/ProfileTab.tsx:941	All cosmetics you have purchased. Equip profile card backgrounds and avatar borders here; equipping one automatically replaces the currently equipped cosmetic of that same type.								
UI_1658	components/ProfileTab.tsx:943	other								
UI_1659	components/ProfileTab.tsx:946 | components/games/LiarsDice.tsx:364	palette								
UI_1660	components/ProfileTab.tsx:947	Purchased cosmetic								
UI_1661	components/ProfileTab.tsx:949 | components/ProfileTab.tsx:950 | components/ProfileTab.tsx:1014	EQUIPPED								
UI_1662	components/ProfileTab.tsx:950 | components/ShopTab.tsx:308	EQUIP								
UI_1663	components/ProfileTab.tsx:952	No cosmetics purchased yet. Visit the Shop to unlock some.								
UI_1664	components/ProfileTab.tsx:955	No saved games yet. Tap the star on a game detail page to add one.								
UI_1665	components/ProfileTab.tsx:955 | components/games/BigTwoGame.tsx:366	PLAY								
UI_1666	components/ProfileTab.tsx:961	Avatar preview								
UI_1667	components/ProfileTab.tsx:973	Upload photo								
UI_1668	components/ProfileTab.tsx:989	Remove photo								
UI_1669	components/ProfileTab.tsx:994	Display name								
UI_1670	components/PublicProfileCardModal.tsx:20	Loading…								
UI_1671	components/PublicProfileCardModal.tsx:21	Player profile								
UI_1672	components/PublicProfileCardModal.tsx:23	This public view only shows the player’s equipped profile cosmetics.								
UI_1673	components/RecentMatches.tsx:100	No matches played yet. Jump into an arena!								
UI_1674	components/RecentMatches.tsx:148	+${match.reward_points} PTS								
UI_1675	components/RecentMatches.tsx:150	0 PTS								
UI_1676	components/RecentMatches.tsx:151	LOSS								
UI_1677	components/RecentMatches.tsx:154	Share ${match.game_title} result								
UI_1678	components/RecentMatches.tsx:33	Match result								
UI_1679	components/RecentMatches.tsx:34	${outcome} in ${match.game_title}								
UI_1680	components/RecentMatches.tsx:35	vs ${match.opponent_name || "Opponent"}								
UI_1681	components/RecentMatches.tsx:36	+${match.reward_points.toLocaleString()} points								
UI_1682	components/RecentMatches.tsx:36 | components/RecentMatches.tsx:37 | components/RecentMatches.tsx:106 | components/games/FourInARow.tsx:524 | components/games/FourInARow.tsx:563 | components/games/FourInARow.tsx:710	Draw								
UI_1683	components/RecentMatches.tsx:36 | components/RecentMatches.tsx:37 | components/RecentMatches.tsx:105	Win								
UI_1684	components/RecentMatches.tsx:39	Achievement shared.								
UI_1685	components/RecentMatches.tsx:86	history								
UI_1686	components/RecentMatches.tsx:93	GAMES								
UI_1687	components/RecentMatches.tsx:93	LAST								
UI_1688	components/ShopTab.tsx:147	TRANSACTION FAILED								
UI_1689	components/ShopTab.tsx:156	INSUFFICIENT FUNDS								
UI_1690	components/ShopTab.tsx:165	COSMETIC UNLOCKED!								
UI_1691	components/ShopTab.tsx:194	Get Points								
UI_1692	components/ShopTab.tsx:204	Cosmetics								
UI_1693	components/ShopTab.tsx:210	currency								
UI_1694	components/ShopTab.tsx:213	Out of points?								
UI_1695	components/ShopTab.tsx:214	Purchase more points to keep playing matches and spinning the wheel.								
UI_1696	components/ShopTab.tsx:218	No point packs available.								
UI_1697	components/ShopTab.tsx:229	Points package								
UI_1698	components/ShopTab.tsx:234	${item.price_points.toLocaleString()} PTS								
UI_1699	components/ShopTab.tsx:234	$${Number(item.price_fiat).toFixed(2)}								
UI_1700	components/ShopTab.tsx:234	fiat_usd								
UI_1701	components/ShopTab.tsx:247	No cosmetics available.								
UI_1702	components/ShopTab.tsx:282	UNLOCKED								
UI_1703	components/ShopTab.tsx:308	EQUIPPED ✓								
UI_1704	components/ShopTab.tsx:308	UNLOCK								
UI_1705	components/ShopTab.tsx:340 | components/games/Monopoly.tsx:752	ACCEPT								
UI_1706	components/ShopTab.tsx:90	PURCHASE COMPLETE								
UI_1707	components/SpinTab.tsx:106	+${winner.value.toLocaleString()} ${winner.type === "gems" ? "gems" : "points"} added to your wallet.${spinCost ? ` ${spinCost.toLocaleString()} ${spinCurrency} was used for this spin.` : ""}								
UI_1708	components/SpinTab.tsx:106	${spinCost.toLocaleString()} ${spinCurrency} was used for this spin.								
UI_1709	components/SpinTab.tsx:106	You won!								
UI_1710	components/SpinTab.tsx:113	Back to home								
UI_1711	components/SpinTab.tsx:114 | components/games/BiometricOverride.tsx:185 | components/games/GlitchDeck.tsx:90 | components/games/LiarsDice.tsx:269 | components/games/NeuralDuel.tsx:197 | components/games/NexusBreach.tsx:95	arrow_back_ios_new								
UI_1712	components/SpinTab.tsx:116	Spin &amp; Win								
UI_1713	components/SpinTab.tsx:121	Test Your Luck								
UI_1714	components/SpinTab.tsx:122	Use your points to spin the wheel and win huge point multipliers or rare Gems!								
UI_1715	components/SpinTab.tsx:133	${slot.value} ${slot.type === "gems" ? "GEMS" : "PTS"}								
UI_1716	components/SpinTab.tsx:141	Next spin in ${formatCooldown(cooldown)}								
UI_1717	components/SpinTab.tsx:143	Come back later								
UI_1718	components/SpinTab.tsx:143	Spin for ${spinCost}								
UI_1719	components/SpinTab.tsx:143	Spinning…								
UI_1720	components/SpinTab.tsx:24	250 PTS								
UI_1721	components/SpinTab.tsx:25	5 GEMS								
UI_1722	components/SpinTab.tsx:26	500 PTS								
UI_1723	components/SpinTab.tsx:27	100 PTS								
UI_1724	components/SpinTab.tsx:28	10 GEMS								
UI_1725	components/SpinTab.tsx:29	1,000 PTS								
UI_1726	components/SpinTab.tsx:78	${spinCost.toLocaleString()} ${spinCurrency === "gems" ? "gems" : "points"}								
UI_1727	components/SpinTab.tsx:78	Free spin								
UI_1728	components/SpinTab.tsx:92	Spin unavailable								
UI_1729	components/SpinTab.tsx:92	The wheel is being configured right now.								
UI_1730	lib/backendEngine.ts:114	Refueled currency package: ${product.title}								
UI_1731	lib/backendEngine.ts:144	Unlocked cosmetic layout asset: ${product.title}								
UI_1732	lib/backendEngine.ts:33	Account sync failure.								
UI_1733	lib/backendEngine.ts:34	Access Denied: Account suspended.								
UI_1734	lib/backendEngine.ts:36	Insufficient arena credits. Online matchmaking is locked.								
UI_1735	lib/backendEngine.ts:47	Ledger transaction failure.								
UI_1736	lib/backendEngine.ts:55	Wager locked for game session: ${sessionId}								
UI_1737	lib/backendEngine.ts:80	Victory prize pool payout claimed.								
UI_1738	lib/firebasePushNotifications.ts:36	Match invitations, rewards, and account updates.								
UI_1739	lib/matchManager.ts:81	Could not secure the match stake.								
UI_1740	lib/matchManager.ts:84	Network Error								
UI_1741	lib/pingPongCosmetics.ts:22	string								
UI_1742	lib/socialShare.ts:100	ACHIEVEMENT								
UI_1743	lib/socialShare.ts:102	Play. Compete. Connect.								
UI_1744	lib/socialShare.ts:134 | lib/socialShare.ts:165	Joe Yoke achievement								
UI_1745	lib/socialShare.ts:137	Share achievement								
I18N_home	lib/i18n.tsx:19	Home								
I18N_explore	lib/i18n.tsx:20	Explore								
I18N_store	lib/i18n.tsx:21	Store								
I18N_chats	lib/i18n.tsx:22	Chats								
I18N_profile	lib/i18n.tsx:23	Profile								
I18N_notifications	lib/i18n.tsx:24	Notifications								
I18N_back	lib/i18n.tsx:25	Back								
I18N_language	lib/i18n.tsx:26	Language								
I18N_appLanguage	lib/i18n.tsx:27	App language								
I18N_activityHistory	lib/i18n.tsx:28	Activity history								
I18N_general	lib/i18n.tsx:29	General								
I18N_system	lib/i18n.tsx:30	System								
I18N_promotion	lib/i18n.tsx:31	Promotion								
I18N_save	lib/i18n.tsx:32	Save								
I18N_cancel	lib/i18n.tsx:33	Cancel								
I18N_points	lib/i18n.tsx:34	Points								
I18N_gems	lib/i18n.tsx:35	Gems								
I18N_settings	lib/i18n.tsx:36	Settings								
I18N_darkAppearance	lib/i18n.tsx:37	Dark appearance								
I18N_soundEffects	lib/i18n.tsx:38	Sound Effects								
I18N_hapticFeedback	lib/i18n.tsx:39	Haptic Feedback								
I18N_pushNotifications	lib/i18n.tsx:40	Push Notifications								
I18N_logout	lib/i18n.tsx:41	Logout Session								
I18N_loading	lib/i18n.tsx:42	Loading…								
I18N_cosmetics	lib/i18n.tsx:43	Cosmetics								
I18N_profileActivity	lib/i18n.tsx:44	Profile activity								
I18N_recentWalletActivities	lib/i18n.tsx:45	recent wallet activities								
I18N_appPreferences	lib/i18n.tsx:46	App preferences								
I18N_adjustAppearance	lib/i18n.tsx:47	Adjust interface appearance								
I18N_inGameAudio	lib/i18n.tsx:48	In-game audio cues								
I18N_vibrationInteractions	lib/i18n.tsx:49	Vibration on interactions								
I18N_adminAlerts	lib/i18n.tsx:50	Admin alerts, game invites and messages								
I18N_accountLegal	lib/i18n.tsx:51	Account & legal								
I18N_manageAccount	lib/i18n.tsx:52	Manage Account								
I18N_helpSupport	lib/i18n.tsx:53	Help & Support								
I18N_privacyPolicy	lib/i18n.tsx:54	Privacy Policy								
I18N_termsService	lib/i18n.tsx:55	Terms of Service								
I18N_editNamePhoto	lib/i18n.tsx:56	Edit Profile								
